EVENT_NAME,BOUT,RED_CORNER,BLUE_CORNER,OUTCOME,WEIGHTCLASS,METHOD,ROUND,TIME,TOTAL_TIME_SEC,TIME_FORMAT,REFEREE,DETAILS,EVENT_DATE,LOCATION,URL
"UFC Fight Night: Jacare vs. Brunson 2","Katlyn Cerminara  vs. Mara Romero Borella","Katlyn Cerminara","Mara Romero Borella",red,"Women's Flyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Donnie Jessup","Pedro Claudio 28 - 29.Sal D'amato 28 - 29.Cardo Urso 27 - 30.",2018-01-27,"Charlotte, North Carolina, USA","http://ufcstats.com/fight-details/c5f0c83e303d80bf"
"UFC Fight Night: Jacare vs. Brunson 2","Randa Markos  vs. Juliana Lima","Randa Markos","Juliana Lima",red,"Women's Strawweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Joseph Hawes","Roy Silbert 27 - 30.Andrew Hopper Jr. 27 - 30.Derek Cleary 27 - 30.",2018-01-27,"Charlotte, North Carolina, USA","http://ufcstats.com/fight-details/5a096f2acb44c776"
"UFC Fight Night: Jacare vs. Brunson 2","Justine Kish  vs. Ji Yeon Kim","Justine Kish","Ji Yeon Kim",blue,"Women's Flyweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Dan Miragliotta","Cardo Urso 28 - 29.Sal D'amato 29 - 28.Steve Elliott 27 - 30.",2018-01-27,"Charlotte, North Carolina, USA","http://ufcstats.com/fight-details/6e65bec924996b5a"
"UFC Fight Night: Jacare vs. Brunson 2","Vinc Pichel  vs. Joaquim Silva","Vinc Pichel","Joaquim Silva",red,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kevin MacDonald","Andrew Hopper Jr. 28 - 29.Derek Cleary 28 - 29.Pedro Claudio 28 - 29.",2018-01-27,"Charlotte, North Carolina, USA","http://ufcstats.com/fight-details/ce4314886c57718b"
"UFC Fight Night: Jacare vs. Brunson 2","Niko Price  vs. George Sullivan","Niko Price","George Sullivan",red,"Welterweight Bout",Submission,2,04:21:00.000,561,"3 Rnd (5-5-5)","Donnie Jessup","Rear Naked Choke",2018-01-27,"Charlotte, North Carolina, USA","http://ufcstats.com/fight-details/4fcbee643660d679"
"UFC Fight Night: Jacare vs. Brunson 2","Austin Arnett  vs. Cory Sandhagen","Austin Arnett","Cory Sandhagen",blue,"Featherweight Bout",KO/TKO,2,03:48:00.000,528,"3 Rnd (5-5-5)","Joseph Hawes","Punches to Body At Distance",2018-01-27,"Charlotte, North Carolina, USA","http://ufcstats.com/fight-details/fa7cde1e2d3ae338"
"UFC 220: Miocic vs. Ngannou","Stipe Miocic  vs. Francis Ngannou","Stipe Miocic","Francis Ngannou",red,"UFC Heavyweight Title Bout","Decision - Unanimous",5,05:00:00.000,1500,"5 Rnd (5-5-5-5-5)","Herb Dean","David Ginsberg 44 - 50.Chris Lee 44 - 50.Doug Crosby 44 - 50.",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/8238f9d2fd961757"
"UFC 220: Miocic vs. Ngannou","Daniel Cormier  vs. Volkan Oezdemir","Daniel Cormier","Volkan Oezdemir",red,"UFC Light Heavyweight Title Bout",KO/TKO,2,02:00:00.000,420,"5 Rnd (5-5-5-5-5)","Kevin MacDonald","Punches to Head From Crucifix",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/9f96d11017f9c824"
"UFC 220: Miocic vs. Ngannou","Calvin Kattar  vs. Shane Burgos","Calvin Kattar","Shane Burgos",red,"Featherweight Bout",KO/TKO,3,00:32:00.000,632,"3 Rnd (5-5-5)","Dan Miragliotta","Punch to Head In Clinch",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/5f617d6c19d3a281"
"UFC 220: Miocic vs. Ngannou","Gian Villante  vs. Francimar Barroso","Gian Villante","Francimar Barroso",red,"Light Heavyweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Steve Rita","David Ginsberg 27 - 30.Dave Tirelli 29 - 28.Mike Mena 27 - 30.",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/5cf56c22cbc24758"
"UFC 220: Miocic vs. Ngannou","Thomas Almeida  vs. Rob Font","Thomas Almeida","Rob Font",blue,"Bantamweight Bout",KO/TKO,2,02:24:00.000,444,"3 Rnd (5-5-5)","Herb Dean","Kick to Head In Clinch",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/889207e3c622a5aa"
"UFC 220: Miocic vs. Ngannou","Kyle Bochniak  vs. Brandon Davis","Kyle Bochniak","Brandon Davis",red,"Featherweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kevin MacDonald","Dave Tirelli 28 - 29.Sal D'amato 28 - 29.Doug Crosby 27 - 30.",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/ea66be2688f542be"
"UFC 220: Miocic vs. Ngannou","Sabah Homasi  vs. Abdul Razak Alhassan","Sabah Homasi","Abdul Razak Alhassan",blue,"Welterweight Bout",KO/TKO,1,03:47:00.000,227,"3 Rnd (5-5-5)","Steve Rita","Punch to Head At Distance",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/f91709b071e8295a"
"UFC 220: Miocic vs. Ngannou","Dustin Ortiz  vs. Alexandre Pantoja","Dustin Ortiz","Alexandre Pantoja",red,"Flyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Dan Miragliotta","Mike Mena 28 - 29.Nick Mahmood 28 - 29.Chris Lee 28 - 29.",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/0990ac7065412e76"
"UFC 220: Miocic vs. Ngannou","Dan Ige  vs. Julio Arce","Dan Ige","Julio Arce",blue,"Featherweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kevin MacDonald","Sal D'amato 27 - 30.Doug Crosby 27 - 30.Alexius Phoenix 28 - 29.",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/50385add37239184"
"UFC 220: Miocic vs. Ngannou","Matt Bessette  vs. Enrique Barzola","Matt Bessette","Enrique Barzola",blue,"Featherweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Steve Rita","David Ginsberg 27 - 30.Doug Crosby 28 - 29.Mike Mena 28 - 29.",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/1b0fa021b1158121"
"UFC 220: Miocic vs. Ngannou","Islam Makhachev  vs. Gleison Tibau","Islam Makhachev","Gleison Tibau",red,"Lightweight Bout",KO/TKO,1,00:57:00.000,57,"3 Rnd (5-5-5)","Dan Miragliotta","Punch to Head At Distance",2018-01-20,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/b9726184624ac076"
"UFC Fight Night: Stephens vs. Choi","Jeremy Stephens  vs. Dooho Choi","Jeremy Stephens","Dooho Choi",red,"Featherweight Bout",KO/TKO,2,02:36:00.000,456,"5 Rnd (5-5-5-5-5)","Keith Peterson","Punch to Head At Distance",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/51e684bfce8d94aa"
"UFC Fight Night: Stephens vs. Choi","Paige VanZant  vs. Jessica-Rose Clark","Paige VanZant","Jessica-Rose Clark",blue,"Women's Flyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mario Yamasaki","Justin Brown 27 - 30.Chris Lee 28 - 29.Brian Puccillo 28 - 29.",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/0820a29a03d58282"
"UFC Fight Night: Stephens vs. Choi","Kamaru Usman  vs. Emil Meek","Kamaru Usman","Emil Meek",red,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Keith Peterson","Sal D'amato 27 - 30.Marcos Rosales 27 - 30.Travis Buesking 27 - 30.",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/f767243bb48ab9d7"
"UFC Fight Night: Stephens vs. Choi","Darren Elkins  vs. Michael Johnson","Darren Elkins","Michael Johnson",red,"Featherweight Bout",Submission,2,02:22:00.000,442,"3 Rnd (5-5-5)","Dan Miragliotta","Rear Naked Choke",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/d85c76a61a820be9"
"UFC Fight Night: Stephens vs. Choi","James Krause  vs. Alex White","James Krause","Alex White",red,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mario Yamasaki","Sal D'amato 28 - 29.Travis Buesking 28 - 29.Chris Lee 28 - 29.",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/3b1453df439a5024"
"UFC Fight Night: Stephens vs. Choi","Matt Frevola  vs. Marco Polo Reyes","Matt Frevola","Marco Polo Reyes",blue,"Lightweight Bout",KO/TKO,1,01:00:00.000,60,"3 Rnd (5-5-5)","Dan Miragliotta","Punch to Head At Distance",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/4843f369dc8b5de5"
"UFC Fight Night: Stephens vs. Choi","Talita Bernardo  vs. Irene Aldana","Talita Bernardo","Irene Aldana",blue,"Women's Bantamweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mario Yamasaki","Chris Lee 27 - 30.Marcos Rosales 27 - 30.Justin Brown 27 - 30.",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/738e0ccad2c9224b"
"UFC Fight Night: Stephens vs. Choi","Kyung Ho Kang  vs. Guido Cannetti","Kyung Ho Kang","Guido Cannetti",red,"Bantamweight Bout",Submission,1,04:53:00.000,293,"3 Rnd (5-5-5)","Marc Wasem","Triangle Choke From Bottom",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/1bf1a6fc9c9acc26"
"UFC Fight Night: Stephens vs. Choi","Kalindra Faria  vs. Jessica Eye","Kalindra Faria","Jessica Eye",blue,"Women's Flyweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Dan Miragliotta","Brian Puccillo 28 - 29.Rob Francis 29 - 28.Sal D'amato 28 - 29.",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/f8bb0aed83bd8638"
"UFC Fight Night: Stephens vs. Choi","Danielle Taylor  vs. JJ Aldrich","Danielle Taylor","JJ Aldrich",blue,"Women's Strawweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Keith Peterson","Rob Francis 28 - 29.Sal D'amato 28 - 29.Travis Buesking 28 - 29.",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/9f10afab94cafc45"
"UFC Fight Night: Stephens vs. Choi","Mads Burnell  vs. Mike Santiago","Mads Burnell","Mike Santiago",red,"Featherweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Marc Wasem","Marcos Rosales 28 - 29.Justin Brown 28 - 29.Brian Puccillo 28 - 29.",2018-01-14,"St. Louis, Missouri, USA","http://ufcstats.com/fight-details/c4ecf4b894ccbced"
"UFC 219: Cyborg vs. Holm","Cristiane Justino  vs. Holly Holm","Cristiane Justino","Holly Holm",red,"UFC Women's Featherweight Title Bout","Decision - Unanimous",5,05:00:00.000,1500,"5 Rnd (5-5-5-5-5)","Herb Dean","Derek Cleary 46 - 49.Dave Hagen 47 - 48.Chris Lee 47 - 48.",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/279b4190d9ef1379"
"UFC 219: Cyborg vs. Holm","Khabib Nurmagomedov  vs. Edson Barboza","Khabib Nurmagomedov","Edson Barboza",red,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","John McCarthy","Junichiro Kamijo 25 - 30.Sal D'amato 25 - 30.Glenn Trowbridge 24 - 30.",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/a88a4c126d585320"
"UFC 219: Cyborg vs. Holm","Dan Hooker  vs. Marc Diakiese","Dan Hooker","Marc Diakiese",red,"Lightweight Bout",Submission,3,00:42:00.000,642,"3 Rnd (5-5-5)","Herb Dean","Guillotine Choke After Drop to Ground",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/3d76ed7e224e9c99"
"UFC 219: Cyborg vs. Holm","Cynthia Calvillo  vs. Carla Esparza","Cynthia Calvillo","Carla Esparza",blue,"Women's Strawweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Chris Tognoni","Sal D'amato 28 - 29.Junichiro Kamijo 28 - 29.Marcos Rosales 28 - 29.",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/f77e3c681fe1b04e"
"UFC 219: Cyborg vs. Holm","Carlos Condit  vs. Neil Magny","Carlos Condit","Neil Magny",blue,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","John McCarthy","Derek Cleary 27 - 30.Dave Hagen 27 - 30.Glenn Trowbridge 28 - 29.",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/c381ad2c0bf34dd9"
"UFC 219: Cyborg vs. Holm","Khalil Rountree Jr.  vs. Michal Oleksiejczuk","Khalil Rountree Jr.","Michal Oleksiejczuk","no contests","Light Heavyweight Bout",Overturned,3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Failed Drug Test by OleksiejczukJunichiro Kamijo 27 - 30.Tony Weeks 27 - 30.Marcos Rosales 27 - 30.",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/e3a2bf2d9ee83318"
"UFC 219: Cyborg vs. Holm","Myles Jury  vs. Ricky Glenn","Myles Jury","Ricky Glenn",red,"Featherweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","John McCarthy","Dave Hagen 27 - 30.Chris Lee 27 - 30.Rick Winter 27 - 30.",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/147d2ab0230af48d"
"UFC 219: Cyborg vs. Holm","Marvin Vettori  vs. Omari Akhmedov","Marvin Vettori","Omari Akhmedov",draw,"Middleweight Bout","Decision - Majority",3,05:00:00.000,900,"3 Rnd (5-5-5)","Chris Tognoni","Tony Weeks 28 - 28.Glenn Trowbridge 28 - 29.Sal D'amato 28 - 28.",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/0be6540982a5b0cd"
"UFC 219: Cyborg vs. Holm","Louis Smolka  vs. Matheus Nicolau","Louis Smolka","Matheus Nicolau",blue,"Flyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","John McCarthy","Rick Winter 26 - 30.Chris Lee 26 - 30.Marcos Rosales 25 - 30.",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/7e9ed49a1831056f"
"UFC 219: Cyborg vs. Holm","Tim Elliott  vs. Mark De La Rosa","Tim Elliott","Mark De La Rosa",red,"Bantamweight Bout",Submission,2,01:41:00.000,401,"3 Rnd (5-5-5)","Chris Tognoni","Anaconda Choke On Ground",2017-12-30,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/8f40ac90544d0003"
"UFC Fight Night: Lawler vs. Dos Anjos","Robbie Lawler  vs. Rafael Dos Anjos","Robbie Lawler","Rafael Dos Anjos",blue,"Welterweight Bout","Decision - Unanimous",5,05:00:00.000,1500,"5 Rnd (5-5-5-5-5)","Herb Dean","Derek Cleary 45 - 50.Sal D'amato 45 - 50.Jason Rodgers 45 - 50.",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/d9375ede2ec2f924"
"UFC Fight Night: Lawler vs. Dos Anjos","Ricardo Lamas  vs. Josh Emmett","Ricardo Lamas","Josh Emmett",blue,"Featherweight Bout",KO/TKO,1,04:33:00.000,273,"3 Rnd (5-5-5)","Jerin Valel","Punch to Head At Distance",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/6f350d91fb07a819"
"UFC Fight Night: Lawler vs. Dos Anjos","Santiago Ponzinibbio  vs. Mike Perry","Santiago Ponzinibbio","Mike Perry",red,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Yves Lavigne","Chris Lee 28 - 29.Jason Rodgers 28 - 29.David Therien 28 - 29.",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/11b8d7e801713abc"
"UFC Fight Night: Lawler vs. Dos Anjos","Glover Teixeira  vs. Misha Cirkunov","Glover Teixeira","Misha Cirkunov",red,"Light Heavyweight Bout",KO/TKO,1,02:45:00.000,165,"3 Rnd (5-5-5)","Dan Miragliotta","Punches to Head From Back Control",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/e83046dd074ec0fa"
"UFC Fight Night: Lawler vs. Dos Anjos","Jared Cannonier  vs. Jan Blachowicz","Jared Cannonier","Jan Blachowicz",blue,"Light Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Derek Cleary 28 - 29.Jason Rodgers 28 - 29.David Therien 28 - 29.",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/01619207a811ef01"
"UFC Fight Night: Lawler vs. Dos Anjos","Julian Marquez  vs. Darren Stewart","Julian Marquez","Darren Stewart",red,"Middleweight Bout",Submission,2,02:42:00.000,462,"3 Rnd (5-5-5)","Jerin Valel","Guillotine Choke From Front Headlock",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/535b8e5494cbc580"
"UFC Fight Night: Lawler vs. Dos Anjos","Chad Laprise  vs. Galore Bofando","Chad Laprise","Galore Bofando",red,"Welterweight Bout",KO/TKO,1,04:10:00.000,250,"3 Rnd (5-5-5)","Yves Lavigne","Punches to Head From Mount",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/5b8d693bd1780102"
"UFC Fight Night: Lawler vs. Dos Anjos","Nordine Taleb  vs. Danny Roberts","Nordine Taleb","Danny Roberts",red,"Welterweight Bout",KO/TKO,1,00:59:00.000,59,"3 Rnd (5-5-5)","Jerin Valel","Kick to Head At Distance",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/71dc4379c738450f"
"UFC Fight Night: Lawler vs. Dos Anjos","John Makdessi  vs. Abel Trujillo","John Makdessi","Abel Trujillo",red,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Dan Miragliotta","Sal D'amato 27 - 30.Greg Jackson 27 - 30.Chris Lee 27 - 30.",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/9a1a57b0abcd4599"
"UFC Fight Night: Lawler vs. Dos Anjos","Alessio Di Chirico  vs. Oluwale Bamgbose","Alessio Di Chirico","Oluwale Bamgbose",red,"Middleweight Bout",KO/TKO,2,02:14:00.000,434,"3 Rnd (5-5-5)","Herb Dean","Knee to Head In Clinch",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/1e3c67921162561d"
"UFC Fight Night: Lawler vs. Dos Anjos","Jordan Mein  vs. Erick Silva","Jordan Mein","Erick Silva",red,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Yves Lavigne","Greg Jackson 26 - 30.Chris Lee 27 - 30.Jason Rodgers 27 - 30.",2017-12-16,"Winnipeg, Manitoba, Canada","http://ufcstats.com/fight-details/a6fbd8964400dd89"
"UFC Fight Night: Swanson vs. Ortega","Cub Swanson  vs. Brian Ortega","Cub Swanson","Brian Ortega",blue,"Featherweight Bout",Submission,2,03:22:00.000,502,"5 Rnd (5-5-5-5-5)","Mike Beltran","Guillotine Choke Standing",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/1d166488129030d0"
"UFC Fight Night: Swanson vs. Ortega","Jason Knight  vs. Gabriel Benitez","Jason Knight","Gabriel Benitez",blue,"Featherweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mark Smith","Derek Cleary 26 - 30.Marcos Rosales 26 - 30.Wade Vierra 27 - 29.",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/0a444f30cae13d8f"
"UFC Fight Night: Swanson vs. Ortega","Marlon Moraes  vs. Aljamain Sterling","Marlon Moraes","Aljamain Sterling",red,"Bantamweight Bout",KO/TKO,1,01:07:00.000,67,"3 Rnd (5-5-5)","Mike Bell","Knee to Head At Distance",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/1aaa1a9ceecd6063"
"UFC Fight Night: Swanson vs. Ortega","Scott Holtzman  vs. Darrell Horcher","Scott Holtzman","Darrell Horcher",red,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mike Beltran","Derek Cleary 27 - 30.Ron McCarthy 27 - 30.Jason McCoy 27 - 30.",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/6fe21a4cb2d839fd"
"UFC Fight Night: Swanson vs. Ortega","Eryk Anders  vs. Markus Perez","Eryk Anders","Markus Perez",red,"Middleweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mark Smith","Ron McCarthy 26 - 30.Abe Belardo 25 - 30.Marcos Rosales 28 - 29.",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/c9e19742c4146bff"
"UFC Fight Night: Swanson vs. Ortega","Albert Morales  vs. Benito Lopez","Albert Morales","Benito Lopez",blue,"Bantamweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mike Bell","Marcos Rosales 27 - 30.Derek Cleary 28 - 29.Wade Vierra 28 - 29.",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/bc84680df666c96d"
"UFC Fight Night: Swanson vs. Ortega","Alexis Davis  vs. Liz Carmouche","Alexis Davis","Liz Carmouche",red,"Women's Flyweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Frank Trigg","Derek Cleary 28 - 29.Jason McCoy 29 - 28.Ron McCarthy 28 - 29.",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/10a1947cb3feabc1"
"UFC Fight Night: Swanson vs. Ortega","Luke Sanders  vs. Andre Soukhamthath","Luke Sanders","Andre Soukhamthath",blue,"Bantamweight Bout",KO/TKO,2,01:06:00.000,366,"3 Rnd (5-5-5)","Josh Rosenthal","Punches to Head At Distance",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/fbce8f52689bce87"
"UFC Fight Night: Swanson vs. Ortega","Carls John De Tomas  vs. Alex Perez","Carls John De Tomas","Alex Perez",blue,"Bantamweight Bout",Submission,2,01:54:00.000,414,"3 Rnd (5-5-5)","Mark Lawley","Anaconda Choke On Ground",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/061081f46950fdb0"
"UFC Fight Night: Swanson vs. Ortega","Frankie Saenz  vs. Merab Dvalishvili","Frankie Saenz","Merab Dvalishvili",red,"Bantamweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Frank Trigg","Derek Cleary 29 - 28.Ron McCarthy 28 - 29.Marcos Rosales 28 - 29.",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/ab853176cfe20b01"
"UFC Fight Night: Swanson vs. Ortega","Alejandro Perez  vs. Iuri Alcantara","Alejandro Perez","Iuri Alcantara",red,"Bantamweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Josh Rosenthal","Abe Belardo 27 - 30.Wade Vierra 28 - 29.Jason McCoy 28 - 29.",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/1ed266bed8005bbe"
"UFC Fight Night: Swanson vs. Ortega","Chris Gruetzemacher  vs. Davi Ramos","Chris Gruetzemacher","Davi Ramos",blue,"Lightweight Bout",Submission,3,00:50:00.000,650,"3 Rnd (5-5-5)","Mark Lawley","Rear Naked Choke",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/f9536ea60551b840"
"UFC Fight Night: Swanson vs. Ortega","Antonio Braga Neto  vs. Trevin Giles","Antonio Braga Neto","Trevin Giles",blue,"Middleweight Bout",KO/TKO,3,02:27:00.000,747,"3 Rnd (5-5-5)","Frank Trigg","Punches to Head At Distance",2017-12-09,"Fresno, California, USA","http://ufcstats.com/fight-details/7a57289563f9d974"
