event,date,fighter,significant_strikes_landed_per_minute,significant_striking_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defence,average_takedowns_landed_per_15_minutes,takedown_accuracy,takedown_defense,average_submissions_attempted_per_15_minutes
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Eryk Anders,3.41315936033097,47.2571050892267,4.16739597422229,50.8169014084507,1.79011854562813,26.0416666666667,79.5454545454546,0.0716047418251253
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Jairzinho Rozenstruik,3.44159713945173,49.5495495495496,2.78009535160906,47.9933110367893,0.0,0.0,75.5555555555556,0.0
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Jamie Pickett,2.56883993604548,45.2157598499062,3.79463492627465,48.1804949053857,1.11920412151359,36.8421052631579,75.0,0.0
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Javid Basharat,5.53256704980843,52.2431259044863,3.43295019157088,61.9694397283531,1.37931034482759,35.2941176470588,85.7142857142857,0.0
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Loik Radzhabov,2.93266832917706,42.7947598253275,4.72817955112219,45.8904109589041,6.73316708229426,57.6923076923077,55.5555555555556,0.0
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Ludovit Klein,3.95781194136575,55.7401812688822,3.7432963889882,53.3422459893048,1.76975330711477,47.8260869565217,83.3333333333333,0.0
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Matt Schnell,4.22981674096087,38.8181818181818,4.5567112431897,55.4695062923524,0.594353640416048,44.4444444444444,50.0,1.04011887072808
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Muhammad Mokaev,1.53459693994063,48.4848484848485,1.35647408084037,57.3275862068966,5.75473852477735,41.7910447761194,0.0,1.02763187942453
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Shamil Gaziev,2.73778920308483,42.7710843373494,5.20565552699229,42.5531914893617,0.57840616966581,14.2857142857143,100.0,0.0
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Steve Erceg,4.5719661335842,48.0712166172107,3.64063969896519,55.363321799308,1.69332079021637,30.7692307692308,77.7777777777778,0.846660395108184
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Tyson Pedro,2.89873417721519,59.4805194805195,2.39240506329114,56.4516129032258,0.759493670886076,30.7692307692308,50.0,0.759493670886076
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Umar Nurmagomedov,4.74588403722262,69.9367088607595,0.558339298496779,76.1467889908257,4.50966356478168,56.0,100.0,0.644237652111668
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Vinicius Oliveira,4.56299659477866,46.5277777777778,3.06469920544835,47.6744186046512,2.04313280363224,50.0,25.0,0.0
UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,Vitor Petrino,2.37185929648241,44.6969696969697,2.55276381909548,43.0493273542601,4.52261306532663,68.1818181818182,72.2222222222222,0.904522613065327
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Brandon Moreno,3.86510188289915,44.047619047619,3.62909466082022,59.6905887408681,1.74103688418881,46.875,63.6363636363636,0.464276502450348
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Brandon Royval,4.32621631081554,36.6548042704626,3.42317115855793,46.2932454695222,0.472523626181309,60.0,40.4255319148936,1.10255512775639
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Brian Ortega,4.06956521739131,38.566131025958,6.54130434782609,49.7997997997998,1.17391304347826,27.2727272727273,57.6923076923077,1.17391304347826
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Chris Duncan,4.37565582371459,47.766323024055,2.67576075550892,53.551912568306,3.77754459601259,38.0952380952381,33.3333333333333,0.0
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Claudio Puelles,1.55844155844156,49.645390070922,2.78293135435993,46.1206896551724,3.17254174397032,36.5384615384615,60.0,1.16883116883117
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Cristian Quinonez,3.43984962406015,38.6075949367089,4.00375939849624,48.5507246376812,1.69172932330827,28.5714285714286,76.9230769230769,0.0
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Daniel Lacerda,3.9458413926499,45.5357142857143,8.27852998065764,34.9544072948328,2.321083172147,50.0,,1.1605415860735
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Daniel Zellhuber,5.35246412975671,37.7308707124011,4.67872738615097,57.4105621805792,0.0,0.0,94.4444444444444,0.280723643169058
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Denys Bondar,4.59493670886076,50.8403361344538,5.16455696202532,56.5495207667732,3.9873417721519,58.3333333333333,62.5,0.0
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Edgar Chairez,2.18354430379747,63.013698630137,3.2753164556962,36.697247706422,0.0,,33.3333333333333,2.84810126582278
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Erik Silva,1.45664739884393,70.0,1.73410404624277,37.5,3.12138728323699,75.0,62.5,0.0
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Fares Ziam,2.70113903453263,48.7279843444227,1.72482372084614,65.359477124183,0.813596094738745,23.8095238095238,67.9245283018868,0.162719218947749
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Felipe dos Santos,4.53333333333333,34.7826086956522,5.06666666666667,40.625,0.0,0.0,16.6666666666667,0.5
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Francisco Prado,4.57701711491443,41.2698412698413,5.66259168704157,52.8117359413203,0.0,0.0,25.0,0.440097799511002
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Jesus Aguilar,1.17247238742566,56.0975609756098,1.07051826677995,52.2727272727273,0.764655904842821,25.0,44.4444444444444,1.52931180968564
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Manuel Torres,7.09219858156028,58.1395348837209,3.40425531914894,48.936170212766,4.25531914893617,66.6666666666667,87.5,2.12765957446808
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Mateus Mendonca,1.44230769230769,37.037037037037,4.125,28.8557213930348,2.59615384615385,27.2727272727273,55.5555555555556,0.432692307692308
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Muhammad Naimov,3.24666198172874,50.3267973856209,3.75263527758257,38.1944444444444,3.16233309908644,45.4545454545455,66.6666666666667,0.0
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Raoni Barcelos,5.21739130434783,51.8840579710145,4.7947534612582,61.2485276796231,1.85814913772164,32.6923076923077,85.1851851851852,0.546514452271071
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Ronaldo Rodriguez,3.10517529215359,44.9275362318841,4.10684474123539,34.9206349206349,0.0,,33.3333333333333,1.5025041736227
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Sam Hughes,4.03245560318432,45.7768508863399,4.51010410287814,56.7781690140845,0.964482547458665,30.4347826086957,57.5757575757576,0.0
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Victor Altamirano,4.05341712490181,57.0796460176991,3.42498036135114,55.6008146639511,3.29929300864101,36.8421052631579,59.0909090909091,0.0
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Yair Rodriguez,4.64745762711864,46.3019250253293,3.9864406779661,52.3982999392836,0.686440677966102,27.2727272727273,58.4615384615385,0.686440677966102
UFC Fight Night: Moreno vs. Royval 2,2024-02-24,Yazmin Jauregui,6.26373626373626,38.4735202492212,5.12256973795435,55.8951965065502,0.0,0.0,100.0,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Alexander Volkanovski,6.16246129521049,56.5059804276912,3.43896172343369,58.1529581529582,1.77877330522432,37.9746835443038,70.0,0.177877330522432
UFC 298: Volkanovski vs. Topuria,2024-02-17,Amanda Lemos,3.42857142857143,54.7904191616767,4.20608899297424,44.0149625935162,0.983606557377049,63.6363636363636,57.1428571428571,0.702576112412178
UFC 298: Volkanovski vs. Topuria,2024-02-17,Andrea Lee,4.68602825745683,46.6862170087977,3.75588697017268,62.7336448598131,1.8543956043956,58.3333333333333,55.3571428571429,0.618131868131868
UFC 298: Volkanovski vs. Topuria,2024-02-17,Anthony Hernandez,4.19640718562874,59.1093117408907,3.46347305389222,45.1025056947608,6.68263473053892,49.2063492063492,63.1578947368421,3.01796407185629
UFC 298: Volkanovski vs. Topuria,2024-02-17,Brendson Ribeiro,8.31683168316832,45.1612903225806,10.0990099009901,39.2857142857143,0.0,,,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Carlos Vera,0.8,48.0,2.53333333333333,45.7142857142857,0.0,,0.0,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Danny Barlow,8.4070796460177,51.3513513513514,3.45132743362832,56.6666666666667,0.0,,100.0,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Geoff Neal,4.94471586526099,50.6719367588933,5.53869889431731,57.3380867498515,0.462843918745179,44.4444444444444,89.6551724137931,0.115710979686295
UFC 298: Volkanovski vs. Topuria,2024-02-17,Henry Cejudo,3.77021652673442,46.7763157894737,3.29297392841361,60.4458598726115,1.98851082633672,32.4675324675325,75.609756097561,0.159080866106938
UFC 298: Volkanovski vs. Topuria,2024-02-17,Ian Machado Garry,6.26974483596598,55.663430420712,3.48724179829891,53.1045751633987,0.54678007290401,75.0,69.2307692307692,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Ilia Topuria,4.39962031324158,46.3268365817091,3.34598955861414,65.3902798232695,1.92216421452302,56.25,92.8571428571429,1.28144280968201
UFC 298: Volkanovski vs. Topuria,2024-02-17,Josh Quinlan,3.23374340949033,40.0,7.0298769771529,50.0,0.527240773286468,11.1111111111111,50.0,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Junior Tafa,1.81148748159057,40.5940594059406,1.85567010309278,50.0,0.0,,81.25,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Mackenzie Dern,3.31134820562561,40.3832505322924,4.08535402521824,51.182197496523,0.78564500484966,15.0,28.5714285714286,1.3094083414161
UFC 298: Volkanovski vs. Topuria,2024-02-17,Marcos Rogerio de Lima,3.64431486880466,59.6184419713832,2.44897959183673,52.4528301886793,1.60349854227405,45.8333333333333,66.6666666666667,0.583090379008746
UFC 298: Volkanovski vs. Topuria,2024-02-17,Merab Dvalishvili,4.49525530953457,41.5538847117795,2.36963398102124,57.4074074074074,6.42566651604157,36.7441860465116,80.7692307692308,0.325350203343877
UFC 298: Volkanovski vs. Topuria,2024-02-17,Miranda Maverick,3.80133993591611,47.027027027027,2.59539761141858,59.919028340081,2.49053306146228,46.3414634146342,40.9090909090909,0.393242062336149
UFC 298: Volkanovski vs. Topuria,2024-02-17,Oban Elliott,4.66666666666667,63.0630630630631,1.53333333333333,62.2950819672131,3.0,60.0,0.0,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Paulo Costa,6.19624771708451,58.0765639589169,6.37556035198406,47.1511147811726,0.448281587248879,75.0,80.0,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Rinya Nakamura,2.7823240589198,55.921052631579,1.01472995090016,69.3069306930693,3.43698854337152,100.0,,1.47299509001637
UFC 298: Volkanovski vs. Topuria,2024-02-17,Robert Whittaker,4.56529074344843,42.8707224334601,3.44843099763806,59.9058454295802,0.809807670678214,38.0952380952381,82.8571428571429,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Roman Kopylov,4.65696465696466,54.1062801932367,4.1025641025641,60.1078167115903,0.415800415800416,50.0,87.1794871794872,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Val Woodburn,1.59914712153518,35.7142857142857,4.92537313432836,36.3636363636364,1.91897654584222,100.0,50.0,0.0
UFC 298: Volkanovski vs. Topuria,2024-02-17,Zhang Mingyang,10.0990099009901,60.7142857142857,8.31683168316832,54.8387096774194,0.0,,,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Andre Fili,3.84632176380703,37.4097664543524,4.11263916175508,51.4432989690722,2.16110019646365,47.8260869565217,69.1176470588235,0.261951538965291
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Aoriqileng,5.30875576036866,50.3937007874016,6.02764976958525,47.9713603818616,1.45161290322581,46.6666666666667,58.6206896551724,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Armen Petrosyan,5.77160493827161,52.3809523809524,3.02469135802469,56.6371681415929,0.231481481481481,33.3333333333333,29.4117647058824,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Bogdan Guskov,2.43243243243243,33.3333333333333,5.81081081081081,40.2777777777778,0.0,,66.6666666666667,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Bolaji Oki,4.0,39.4736842105263,2.2,64.8936170212766,1.0,100.0,83.3333333333333,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Brad Tavares,3.38444865890003,43.4111759799833,3.15036575453807,55.9545454545455,0.780276347873205,26.6666666666667,81.3559322033898,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Bruna Brasil,2.62599469496021,56.5714285714286,4.40318302387268,52.4355300859599,1.19363395225464,50.0,42.8571428571429,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Carlos Prates,4.08839779005525,51.3888888888889,7.51381215469613,33.3333333333333,0.0,,100.0,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Dan Ige,3.74592561638111,45.6322541233965,3.65566234851651,57.4430823117338,0.82741328875888,22.0,60.0,0.0752193898871709
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Daniel Marcos,5.91549295774648,52.9069767441861,4.48537378114843,63.6842105263158,0.487540628385699,50.0,100.0,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Darrius Flowers,3.05084745762712,53.90625,5.35003684598379,43.1924882629108,0.663227708179808,20.0,55.5555555555556,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Devin Clark,3.034577670738,54.1935483870968,3.24101152589025,44.0285204991087,2.16755547909857,32.9411764705882,58.8235294117647,0.0774126956820919
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Fernie Garcia,1.89655172413793,33.9041095890411,3.65900383141762,49.4708994708995,0.28735632183908,50.0,44.4444444444444,0.574712643678161
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Gregory Rodrigues,6.07868346618668,55.886524822695,5.21470815119568,51.9203413940256,2.54564155309848,47.8260869565217,100.0,0.462843918745179
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Hyder Amil,10.9722222222222,54.8611111111111,3.61111111111111,67.0886075949367,2.08333333333333,33.3333333333333,,4.16666666666667
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Ihor Potieria,5.22184300341297,49.1566265060241,4.94027303754266,53.0413625304136,0.0,0.0,57.1428571428571,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Jack Hermansson,5.09044585987261,44.9392712550607,3.68917197452229,56.4903846153846,1.52866242038217,30.3030303030303,80.7692307692308,0.382165605095541
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Jeremiah Wells,2.40971357409714,43.4343434343434,1.30759651307597,48.9051094890511,3.08219178082192,44.0,80.0,0.840597758405978
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Joe Pyfer,3.71974522292994,38.3202099737533,3.89808917197452,51.2738853503185,1.14649681528662,30.0,50.0,0.764331210191083
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Loma Lookboonmee,4.09993979530403,57.6874205844981,2.48344370860927,53.2312925170068,1.89644792293799,50.0,72.7272727272727,0.135460565924142
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Marcin Prachnio,5.612073784237,55.0438596491228,3.29793180547792,54.6153846153846,0.167691447736165,20.0,58.3333333333333,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Max Griffin,3.9164993978322,49.3026076409945,3.81051786431152,57.9702444208289,1.44520272982738,41.6666666666667,68.75,0.289040545965476
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Michael Johnson,4.26627218934911,39.6153846153846,3.83431952662722,57.839947950553,0.621301775147929,41.1764705882353,81.1320754716981,0.0443786982248521
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Robert Bryczek,2.13333333333333,24.0601503759398,4.46666666666667,60.1190476190476,0.0,,100.0,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Rodolfo Vieira,3.18537859007833,54.7904191616767,4.59530026109661,49.034749034749,4.17754569190601,30.188679245283,100.0,1.56657963446475
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Timmy Cuamba,2.2,35.1063829787234,4.0,60.5263157894737,1.0,16.6666666666667,0.0,0.0
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Trevin Giles,3.26682692307692,55.4467564259486,2.22115384615385,58.6021505376344,1.18990384615385,50.0,71.4285714285714,0.324519230769231
UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,Zac Pauga,4.46049277824979,62.9496402877698,2.72727272727273,58.6872586872587,0.38232795242141,7.69230769230769,100.0,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Aliaskhab Khizriev,6.01398601398601,62.3188405797101,4.47552447552448,61.4457831325301,4.1958041958042,66.6666666666667,100.0,2.0979020979021
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Azat Maksum,2.8,23.8636363636364,5.23333333333333,55.5240793201133,2.0,22.2222222222222,66.6666666666667,0.5
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Blake Bilder,3.88888888888889,48.0769230769231,4.17777777777778,53.4653465346535,0.333333333333333,7.69230769230769,71.4285714285714,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Charles Johnson,4.45267054468535,55.0326797385621,3.15177154944474,59.4557823129252,0.475938656795346,23.0769230769231,63.3333333333333,0.634584875727129
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Charles Radtke,3.28559393428812,52.8455284552846,3.03285593934288,54.5454545454545,0.75821398483572,16.6666666666667,100.0,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Diana Belbita,6.54171704957678,42.5984251968504,6.55380894800484,51.779359430605,0.90689238210399,62.5,65.7894736842105,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Drew Dober,4.34006822356337,40.3217942467089,4.22986092889006,51.7942583732057,0.708475465757019,18.75,56.25,0.0787194961952244
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Gilbert Urbina,5.6140350877193,57.1428571428571,4.61152882205514,44.5783132530121,3.00751879699248,44.4444444444444,0.0,0.75187969924812
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Jamal Pogues,2.97777777777778,42.0062695924765,4.22222222222222,46.4788732394366,1.66666666666667,41.6666666666667,75.0,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,JeongYeong Lee,2.46666666666667,53.2374100719425,1.43333333333333,61.6071428571429,1.0,66.6666666666667,79.1666666666667,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Julija Stoliarenko,2.49228871067242,39.2233009708738,4.5404071560765,46.2773722627737,0.925354719309068,27.7777777777778,54.5454545454545,1.66563849475632
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Landon Quinones,6.76666666666667,40.3578528827038,7.7,55.8317399617591,0.5,33.3333333333333,100.0,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Luana Carolina,4.47674418604651,49.0445859872611,3.71124031007752,50.3886010362694,0.436046511627907,50.0,73.6842105263158,0.581395348837209
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Makhmud Muradov,4.20808761583825,43.9313984168865,2.56529064869419,61.0364683301344,3.03285593934288,66.6666666666667,77.7777777777778,0.18955349620893
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,MarQuel Mederos,4.0,41.0958904109589,3.66666666666667,63.0872483221477,0.0,0.0,66.6666666666667,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Molly McCann,5.78918918918919,49.6868475991649,4.93783783783784,63.7067938021454,1.82432432432432,38.4615384615385,43.3333333333333,0.608108108108108
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Muslim Salikhov,3.3595470273671,51.0760401721664,2.94432211387229,62.7240143369176,1.27398553004089,40.9090909090909,73.9130434782609,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Nassourdine Imavov,4.53406744666208,54.1954590325765,3.26221610461115,61.6876818622696,0.867171369580179,31.8181818181818,76.9230769230769,1.48657949070888
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Natalia Silva,4.5273492286115,44.5364238410596,2.10378681626928,65.0837988826816,0.504908835904628,28.5714285714286,91.304347826087,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Pete Rodriguez,9.27631578947369,43.9252336448598,12.8289473684211,42.9824561403509,0.0,,100.0,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Randy Brown,4.37204819277109,46.9565217391304,3.32530120481928,54.1101356743815,0.780722891566265,39.1304347826087,74.468085106383,0.520481927710843
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Renato Moicano,4.40885539331135,47.8527607361963,3.8012246820537,60.7012417823229,1.80169571361281,47.2222222222222,72.7272727272727,0.635892604804522
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Roman Dolidze,2.62252932669131,39.3063583815029,3.36493652579142,51.2569832402235,1.30162301140929,40.9090909090909,33.3333333333333,1.30162301140929
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Themba Gorimbo,2.30248306997743,60.7142857142857,1.67042889390519,46.3768115942029,3.38600451467269,45.4545454545455,66.6666666666667,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Thomas Petersen,3.86666666666667,67.4418604651163,4.33333333333333,47.5806451612903,1.0,16.6666666666667,,0.0
UFC Fight Night: Dolidze vs. Imavov,2024-02-03,Viviane Araujo,4.11007025761124,47.1140939597315,4.95901639344262,56.8956743002545,1.75644028103045,40.0,78.5714285714286,0.614754098360656
UFC 297: Strickland vs. Du Plessis,2024-01-20,Arnold Allen,3.39401419315026,40.7709414381023,2.91268127121259,61.247947454844,1.01820425794508,50.0,75.0,0.37025609379821
UFC 297: Strickland vs. Du Plessis,2024-01-20,Brad Katona,4.71111111111111,49.8237367802585,4.97777777777778,48.0278422273782,1.5,27.2727272727273,52.6315789473684,0.0
UFC 297: Strickland vs. Du Plessis,2024-01-20,Charles Jourdain,5.55566936392502,48.7068965517241,4.31424766977364,57.5060532687651,0.0921847792686674,10.0,48.936170212766,0.553108675612005
UFC 297: Strickland vs. Du Plessis,2024-01-20,Chris Curtis,5.79610538373425,49.031007751938,6.74684994272623,52.3076923076923,0.0,,92.3076923076923,0.0
UFC 297: Strickland vs. Du Plessis,2024-01-20,Dricus Du Plessis,6.4891846921797,50.0963391136802,4.76705490848586,55.4259043173862,2.99500831946755,51.6129032258065,40.0,0.748752079866889
UFC 297: Strickland vs. Du Plessis,2024-01-20,Garrett Armfield,6.22195269860522,53.9432176656151,3.92965433596119,58.1395348837209,0.0,0.0,64.7058823529412,0.0
UFC 297: Strickland vs. Du Plessis,2024-01-20,Gillian Robertson,2.61038540429666,46.0571428571429,3.11562128899924,56.0730593607306,2.5261794235129,43.3333333333333,43.75,0.971607470581885
UFC 297: Strickland vs. Du Plessis,2024-01-20,Jasmine Jasudavicius,3.8276440962507,45.6608811748999,3.98433128147734,51.2995896032832,1.84667039731393,33.3333333333333,80.0,0.503637381085618
UFC 297: Strickland vs. Du Plessis,2024-01-20,Jimmy Flick,1.48637489677952,42.2535211267606,7.77869529314616,37.2,1.48637489677952,16.6666666666667,0.0,3.7159372419488
UFC 297: Strickland vs. Du Plessis,2024-01-20,Malcolm Gordon,2.50382848392037,45.4166666666667,1.99846860643185,43.5064935064935,1.72281776416539,35.7142857142857,26.6666666666667,1.03369065849923
UFC 297: Strickland vs. Du Plessis,2024-01-20,Marc-Andre Barriault,6.18526973447074,47.7462437395659,5.66622612038928,52.4788391777509,0.216268172533942,25.0,67.1875,0.108134086266971
UFC 297: Strickland vs. Du Plessis,2024-01-20,Mayra Bueno Silva,3.85085574572127,57.8512396694215,4.88691931540342,52.9982363315697,0.687652811735941,38.4615384615385,67.5675675675676,1.51283618581907
UFC 297: Strickland vs. Du Plessis,2024-01-20,Mike Malott,3.50897510133179,59.7633136094675,2.77938621887666,51.219512195122,3.64794441227562,77.7777777777778,33.3333333333333,1.04226983207875
UFC 297: Strickland vs. Du Plessis,2024-01-20,Movsar Evloev,4.425,48.4047402005469,2.89166666666667,61.0986547085202,4.75,46.3414634146342,71.4285714285714,0.25
UFC 297: Strickland vs. Du Plessis,2024-01-20,Neil Magny,3.4690453782888,46.3887065003283,2.423176071034,52.4108003857281,2.17275665943778,40.9722222222222,54.3689320388349,0.257784688407873
UFC 297: Strickland vs. Du Plessis,2024-01-20,Polyana Viana,2.99245024021963,40.6716417910448,2.64927934111187,53.8277511961722,0.823610157858614,33.3333333333333,38.8888888888889,1.85312285518188
UFC 297: Strickland vs. Du Plessis,2024-01-20,Priscila Cachoeira,3.76281613123718,44.1105769230769,7.03349282296651,43.0232558139535,0.153793574846206,33.3333333333333,65.0,0.0
UFC 297: Strickland vs. Du Plessis,2024-01-20,Ramon Taveras,4.13333333333333,42.1768707482993,5.26666666666667,65.0442477876106,0.0,,100.0,0.0
UFC 297: Strickland vs. Du Plessis,2024-01-20,Raquel Pennington,4.14429109159348,52.2048364153627,3.28983688833124,60.6660666066607,0.903387703889586,27.5862068965517,63.9344262295082,0.677540777917189
UFC 297: Strickland vs. Du Plessis,2024-01-20,Sam Patterson,2.12121212121212,41.1764705882353,4.84848484848485,44.8275862068966,4.54545454545455,100.0,0.0,4.54545454545455
UFC 297: Strickland vs. Du Plessis,2024-01-20,Sean Strickland,5.91041971183963,41.942653923094,4.33493422426394,62.984755282161,0.845688035080393,64.2857142857143,77.0491803278689,0.187930674462309
UFC 297: Strickland vs. Du Plessis,2024-01-20,Sean Woodson,5.7571376942537,46.784140969163,4.20672208167691,58.458244111349,0.813155041561258,62.5,86.2745098039216,0.487893024936755
UFC 297: Strickland vs. Du Plessis,2024-01-20,Serhiy Sidey,5.26666666666667,34.9557522123894,4.13333333333333,57.8231292517007,0.0,0.0,,0.0
UFC 297: Strickland vs. Du Plessis,2024-01-20,Yohan Lainesse,2.17582417582418,41.5094339622642,3.49450549450549,58.9147286821706,0.989010989010989,33.3333333333333,72.7272727272727,0.494505494505495
UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,Andrei Arlovski,3.82563929445523,44.9702380952381,3.27116212338594,57.3456586332123,0.34180099586463,36.0,77.7777777777778,0.189889442147017
UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,Brunno Ferreira,4.224,47.3118279569893,3.84,48.0519480519481,1.44,16.6666666666667,50.0,0.0
UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,Farid Basharat,3.03649635036496,51.4851485148515,2.71532846715328,57.3394495412844,4.37956204379562,37.037037037037,83.3333333333333,0.875912408759124
UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,Felipe Bunes,5.25394045534151,54.9450549450549,8.7215411558669,41.1347517730497,3.1523642732049,33.3333333333333,0.0,0.0
UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,Gabriel Benitez,4.91671144545943,41.809458533242,4.25577646426652,62.8169014084507,0.241805480924234,50.0,55.7692307692308,0.967221923696937
UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,Gaston Bolanos,3.87508871540099,43.75,3.49183818310859,49.3827160493827,0.0,,50.0,0.0
